season,team_code,overall_winpct,last10_winpct,sos_proxy,conference_proxy,end_elo,league,o_ppp,pace,winpct,selection_prob,pred_selected,team_name
2026,CONN,1.0,1.0,0.5479848011239212,BIGEAST,2506,WBB,1.1768087589236682,72.84,1.0312,1.0,1,Connecticut Huskies
2026,SC,0.9333333333333333,0.9,0.6076147790055836,SEC,2435,WBB,1.183398910671638,75.09806451612903,0.9677,1.0,1,South Carolina Gamecocks
2026,UCLA,0.9615384615384616,1.0,0.6267786403595422,BIG10,2348,WBB,1.208368026644463,68.62857142857142,0.9286,1.0,1,UCLA Bruins
2026,TEX,0.9,0.9,0.6350619087170811,SEC,2305,WBB,1.149008020261714,76.41935483870968,0.9355,1.0,1,Texas Longhorns
2026,LSU,0.8275862068965517,0.7,0.5641091172963167,SEC,2209,WBB,1.186083997492612,79.76428571428572,0.8571,1.0,1,LSU Tigers
2026,IOWA,0.8275862068965517,0.7,0.6392165242165242,BIG10,2118,WBB,1.07267213298888,71.224,0.8333,1.0,1,Iowa Hawkeyes
2026,DUKE,0.7037037037037037,0.8,0.6555688207540059,ACC,2112,WBB,1.0190802531550762,68.91096774193548,0.6774,1.0,1,Duke Blue Devils
2026,UL,0.8,0.7,0.5790901014694118,ACC,2091,WBB,1.112885048835462,70.98666666666666,0.7667,1.0,1,Louisville Cardinals
2026,TCU,0.8275862068965517,0.6,0.5811416526895411,BIG12,2084,WBB,1.094786555671941,72.556,0.8667,1.0,1,TCU Lady Frogs
2026,MICH,0.8076923076923077,0.7,0.6162948766529669,BIG10,2081,WBB,1.0926931748309079,80.75586206896551,0.8621,1.0,1,Michigan Wolverines
2026,OSU,0.7931034482758621,0.6,0.579855708434781,BIG10,2081,WBB,1.0679811049496817,75.39096774193548,0.8065,1.0,1,Ohio State Buckeyes
2026,OU,0.75,0.7,0.5876228519407449,SEC,2065,WBB,1.0497413244873757,77.57466666666666,0.8,1.0,1,Oklahoma Sooners
2026,UNC,0.8,0.9,0.5551205750401152,ACC,2058,WBB,1.0452853045445638,66.03882352941177,0.8235,1.0,1,North Carolina Tar Heels
2026,VAND,0.896551724137931,0.7,0.603792285795853,SEC,2047,WBB,1.1399441440796305,69.8225,0.9062,1.0,1,Vanderbilt Commodores
2026,USC,0.5925925925925926,0.6,0.6217747842715915,BIG10,2043,WBB,0.9641510199115941,73.06370370370371,0.6296,1.0,1,Southern California Trojans
2026,NCSU,0.6666666666666666,0.6,0.6014706073454477,ACC,2006,WBB,1.037812814237198,75.2957142857143,0.6786,1.0,1,North Carolina State Wolfpack
2026,UMD,0.75,0.5,0.578961582569957,BIG10,1989,WBB,1.0915723505752504,71.27333333333333,0.8,1.0,1,Maryland Terrapins
2026,ND,0.6551724137931034,0.6,0.5788764611000045,ACC,1982,WBB,1.0630231129540042,74.41714285714286,0.6786,1.0,1,Notre Dame Fightin` Irish
2026,WV,0.7931034482758621,0.8,0.5936546263499584,BIG12,1980,WBB,1.049462215879425,71.8225,0.8125,1.0,1,West Virginia Mountaineers
2026,BAY,0.8,0.7,0.6014396232175246,BIG12,1978,WBB,0.9924618690337808,70.9725,0.8438,1.0,1,Baylor Lady Bears
2026,MISS,0.6666666666666666,0.4,0.6192819764931371,UNKNOWN,1932,WBB,1.036507647487254,61.022222222222226,0.6667,1.0,1,Mississippi Rebels
2026,MSU,0.7857142857142857,0.5,0.5492798122785808,BIG10,1928,WBB,1.12102641956566,67.51625,0.7812,1.0,1,Michigan State Spartans
2026,MINN,0.75,0.9,0.5680225368956896,BIG10,1926,WBB,1.0856435643564357,69.65517241379311,0.7586,1.0,1,Minnesota Golden Gophers
2026,UK,0.6896551724137931,0.3,0.5980695162502534,SEC,1914,WBB,1.0716437051862504,66.40387096774194,0.7097,1.0,1,Kentucky Wildcats
2026,TENN,0.5769230769230769,0.2,0.6672755184691523,SEC,1909,WBB,1.0049118363744507,74.4557142857143,0.5714,1.0,1,Tennessee Lady Volunteers
2026,NOVA,0.8214285714285714,0.8,0.5499472077366165,BIGEAST,1890,WBB,1.003953095007317,70.156,0.8,1.0,1,Villanova Wildcats
2026,ALA,0.7,0.4,0.6455748508622072,SEC,1883,WBB,1.0209257454299525,67.03066666666668,0.7333,1.0,1,Alabama Crimson Tide
2026,PRIN,0.875,0.8,0.5573054818744474,UNKNOWN,1878,WBB,1.0563544954986555,68.42399999999999,0.88,1.0,1,Princeton Tigers
2026,OKSU,0.7419354838709677,0.7,0.5487521742529159,BIG12,1876,WBB,1.1177644710578842,73.48,0.7333,1.0,1,Oklahoma State Cowboys
2026,VT,0.7142857142857143,0.7,0.532948011211558,ACC,1856,WBB,0.9763581221290104,75.17733333333334,0.7333,1.0,1,Virginia Tech Hokies
2026,ILL,0.7037037037037037,0.5,0.5483051681774542,BIG10,1854,WBB,1.0762652769112195,75.16413793103449,0.6552,1.0,1,Illinois Fighting Illini
2026,ISU,0.7333333333333333,0.7,0.5513800931075681,BIG12,1847,WBB,1.1184604445775015,64.78060606060606,0.7576,1.0,1,Iowa State Cyclones
2026,SDST,0.7857142857142857,0.8,0.5357179802301884,UNKNOWN,1845,WBB,1.0834626974705508,68.44375,0.8438,1.0,1,South Dakota State Jackrabbits
2026,RICH,0.8,0.8,0.574729213740708,A-10,1832,WBB,1.0789359165988686,70.47066666666666,0.8333,1.0,1,Richmond Spiders
2026,WASH,0.6551724137931034,0.4,0.5767503348229949,BIG10,1820,WBB,1.0298382485091087,69.94857142857143,0.6786,1.0,1,Washington Huskies
2026,COLU,0.76,0.9,0.5589373605016784,UNKNOWN,1819,WBB,0.9912036043767432,74.57600000000001,0.8,1.0,1,Columbia Lions
2026,NEB,0.6538461538461539,0.3,0.5876290366369366,BIG10,1802,WBB,1.0972398322442212,66.14838709677419,0.6774,1.0,1,Nebraska Cornhuskers
2026,TXT,0.8,0.5,0.5473448013281161,BIG12,1796,WBB,1.0090953358144066,71.8775,0.8125,1.0,1,Texas Tech Lady Raiders
2026,SYR,0.7777777777777778,0.7,0.5169384031133711,ACC,1789,WBB,0.9957461419605897,72.30758620689656,0.7241,1.0,1,Syracuse Orange
2026,ORE,0.6333333333333333,0.5,0.5804426782860227,BIG10,1788,WBB,1.0068101189096679,72.37806451612903,0.6774,1.0,1,Oregon Ducks
2026,UGA,0.75,0.6,0.5437989956586016,UNKNOWN,1774,WBB,1.0018953545588745,70.80129032258066,0.7097,1.0,1,Georgia Bulldogs
2026,IND,0.56,0.3,0.5720536173915484,BIG10,1761,WBB,1.0212874292540588,68.084,0.6,1.0,1,Indiana Hoosiers
2026,COLO,0.6785714285714286,0.7,0.612512790779913,BIG12,1760,WBB,0.950377976986888,77.15096774193547,0.6774,1.0,1,Colorado Buffaloes
2026,CLEM,0.6551724137931034,0.6,0.5194551808344912,ACC,1756,WBB,1.0296119809394146,57.08114285714286,0.6571,1.0,1,Clemson Lady Tigers
2026,CAL,0.5172413793103449,0.5,0.5386356630114062,ACC,1754,WBB,0.9714955308480487,66.72000000000001,0.5152,1.0,1,California Golden Bears
2026,CREI,0.5,0.7,0.5517233108981877,BIGEAST,1744,WBB,0.9614484450186298,71.212,0.5333,1.0,1,Creighton Bluejays
2026,GMU,0.7142857142857143,0.8,0.5699991278562707,A-10,1743,WBB,0.9629298198850005,70.02933333333334,0.7333,1.0,1,George Mason Patriots
2026,UVA,0.7037037037037037,0.6,0.5606431386124873,ACC,1741,WBB,1.0586475394116068,71.91999999999999,0.6552,1.0,1,Virginia Cavaliers
2026,MSST,0.5925925925925926,0.2,0.5731875463356945,UNKNOWN,1734,WBB,1.0237000418022209,75.89103448275863,0.6207,1.0,1,Mississippi State Lady Bulldogs
2026,UTAH,0.6428571428571429,0.5,0.5839412996021162,BIG12,1730,WBB,0.9518778406825612,64.72774193548386,0.6452,1.0,1,Utah Utes
2026,GONZ,0.7,0.7,0.5505468567854793,UNKNOWN,1729,WBB,1.0334845749784523,74.53454545454545,0.7273,1.0,1,Gonzaga Bulldogs
2026,MURR,0.896551724137931,0.9,0.4674292336489016,UNKNOWN,1729,WBB,1.0846681922196797,78.03571428571429,0.8214,1.0,1,Murray State Racers
2026,KU,0.5862068965517241,0.6,0.5953217850605821,BIG12,1723,WBB,1.0251189243272656,75.95866666666667,0.6667,1.0,1,Kansas Jayhawks
2026,KSU,0.5172413793103449,0.5,0.6257879860100719,BIG12,1722,WBB,0.9592690602202832,72.16516129032257,0.4839,1.0,1,Kansas State Wildcats
2026,SETON,0.6071428571428571,0.4,0.5427950427149935,BIGEAST,1717,WBB,0.970565846231921,70.66620689655171,0.6207,1.0,1,Seton Hall Pirates
2026,RICE,0.8888888888888888,1.0,0.48780728694577324,AMER,1712,WBB,0.9934878976893806,70.32,0.8621,1.0,1,Rice Owls
2026,STAN,0.6333333333333333,0.4,0.5410412052825845,ACC,1708,WBB,0.9785706555070529,71.53290322580645,0.5806,1.0,1,Stanford Cardinal
2026,FAIR,0.8518518518518519,0.9,0.4630777469538645,MAAC,1704,WBB,1.0950127929171913,70.35142857142857,0.8571,1.0,1,Fairfield Stags
2026,FLA,0.5862068965517241,0.5,0.5853349695620801,UNKNOWN,1701,WBB,0.9785677618069815,72.72533333333334,0.5333,1.0,1,Florida Gators
2026,BYU,0.6666666666666666,0.4,0.5424768872210474,BIG12,1694,WBB,0.9455363947326445,77.8248275862069,0.6552,1.0,1,BYU Cougars
2026,BSU,0.8,0.9,0.49384938178041626,MAC,1692,WBB,1.0347751620378145,76.84387096774194,0.8387,1.0,1,Ball State Cardinals
2026,MARQ,0.5714285714285714,0.5,0.5608751756261335,BIGEAST,1686,WBB,0.9896960432011753,64.99225806451612,0.6774,1.0,1,Marquette Golden Eagles
2026,URI,0.8620689655172413,0.8,0.5302475484741495,A-10,1675,WBB,1.0415043085212976,66.53481481481482,0.8889,1.0,1,Rhode Island Rams
2026,JMU,0.7666666666666667,0.9,0.5473824724829545,UNKNOWN,1674,WBB,1.0003698224852071,69.78064516129032,0.7419,1.0,1,James Madison Dukes
2026,SDSU,0.84,0.9,0.5091123473163703,MWC,1667,WBB,1.0159128234719694,66.75259259259259,0.8519,1.0,1,San Diego State Aztecs
2026,GT,0.4444444444444444,0.5,0.6038225865237359,ACC,1661,WBB,0.8747312543998172,72.49517241379311,0.4138,1.0,1,Georgia Tech Yellow Jackets
2026,MIA,0.5517241379310345,0.5,0.5368717779492204,ACC,1657,WBB,0.9817823732151649,65.51612903225806,0.5484,1.0,1,Miami (Fla.) Hurricanes
2026,TAMU,0.5909090909090909,0.6,0.5940373547270099,SEC,1651,WBB,0.8892082453855481,63.620000000000005,0.5714,1.0,1,Texas A&amp;M Aggies
2026,USF,0.64,0.8,0.6209024858754993,UNKNOWN,1650,WBB,0.9741799018982149,70.7625806451613,0.6774,0.0,0,South Florida Bulls
2026,STJN,0.7241379310344828,0.7,0.495458119383362,BIGEAST,1646,WBB,0.9387302906206104,61.26909090909091,0.7273,0.0,0,Saint John`s Red Storm
2026,ASU,0.7096774193548387,0.5,0.5736949621164434,BIG12,1641,WBB,0.9099816733501479,73.48133333333334,0.7,0.0,0,Arizona State Sun Devils
2026,HARV,0.6153846153846154,0.7,0.5533888174725449,UNKNOWN,1641,WBB,0.9408303043790025,64.7088,0.6,0.0,0,Harvard Crimson
2026,TROY,0.8214285714285714,0.8,0.4991630006364485,UNKNOWN,1624,WBB,1.020169051803498,82.40689655172415,0.8966,0.0,0,Troy Trojans
2026,ORST,0.7,0.6,0.5311514428271142,UNKNOWN,1616,WBB,0.9786287593076106,71.31724137931033,0.6897,0.0,0,Oregon State Beavers
2026,BELM,0.6071428571428571,0.6,0.5459883164557613,UNKNOWN,1615,WBB,0.9491045229181423,65.88666666666667,0.5333,0.0,0,Belmont Bruins
2026,COST,0.7586206896551724,0.7,0.49289953706209866,MWC,1610,WBB,1.0129969418960245,69.13714285714285,0.7857,0.0,0,Colorado State Rams
2026,NDSU,0.8695652173913043,0.9,0.4678195337472842,UNKNOWN,1607,WBB,1.1169863447994746,67.93692307692308,0.8077,0.0,0,North Dakota State Bison
2026,MIO,0.8148148148148148,0.9,0.479594599525634,MAC,1601,WBB,1.0086645319269165,68.50322580645161,0.8387,0.0,0,Miami (Ohio) Redhawks
2026,MTST,0.7777777777777778,0.8,0.5372934531513242,BIGSKY,1599,WBB,0.9593823491878294,81.2637037037037,0.7778,0.0,0,Montana State Bobcats
2026,AUB,0.4827586206896552,0.1,0.5771767240554398,SEC,1590,WBB,0.8483648489901096,68.10064516129032,0.4839,0.0,0,Auburn Tigers
2026,GB,0.7407407407407407,0.8,0.505105366683616,HL,1590,WBB,0.9669323885444345,70.07586206896552,0.7241,0.0,0,Green Bay Phoenix
2026,UNLV,0.6428571428571429,0.6,0.5109889534281716,MWC,1569,WBB,0.9841494937890428,76.83862068965517,0.6897,0.0,0,UNLV Runnin Rebels
2026,FSU,0.3333333333333333,0.4,0.5959245692579026,ACC,1559,WBB,0.9009770445248317,78.87733333333334,0.3333,0.0,0,Florida State Seminoles
2026,STJS,0.6923076923076923,0.6,0.5563268856515983,A-10,1555,WBB,0.9815745733165767,68.04689655172415,0.6552,0.0,0,Saint Joseph`s Hawks
2026,DAV,0.5769230769230769,0.4,0.5624523771738625,UNKNOWN,1547,WBB,0.9357344632768362,70.31172413793104,0.6207,0.0,0,Davidson Wildcats
2026,SCL,0.75,0.7,0.49406307953983153,UNKNOWN,1542,WBB,1.0353791427237755,80.16387096774193,0.7742,0.0,0,Santa Clara Broncos
2026,QUIN,0.8076923076923077,0.9,0.4096911061234669,MAAC,1533,WBB,1.0496139872842871,62.91428571428571,0.8214,0.0,0,Quinnipiac Bobcats
2026,MIZZ,0.5172413793103449,0.2,0.5776295928495689,UNKNOWN,1530,WBB,0.9867118009290936,74.05066666666667,0.5,0.0,0,Missouri Tigers
2026,LTU,0.8076923076923077,1.0,0.5285639552018863,C-USA,1529,WBB,1.0293661462103194,71.63703703703703,0.7778,0.0,0,Louisiana Tech Lady Techsters
2026,WISC,0.48148148148148145,0.2,0.600636022602817,BIG10,1529,WBB,0.9633585048516607,66.91866666666667,0.4333,0.0,0,Wisconsin Badgers
2026,UNT,0.5833333333333334,0.7,0.5219879284395413,AMER,1525,WBB,0.9545008677280615,70.68266666666666,0.6,0.0,0,North Texas Mean Green
2026,PUR,0.42857142857142855,0.2,0.6127070063215383,BIG10,1516,WBB,0.9644190913940985,69.62,0.4286,0.0,0,Purdue Boilermakers
2026,PORT,0.5555555555555556,0.6,0.5106052460949012,UNKNOWN,1511,WBB,0.9314854038125057,74.8896551724138,0.5517,0.0,0,Portland Pilots
2026,CINC,0.36666666666666664,0.4,0.6216835076725375,BIG12,1509,WBB,0.9487734487734488,73.92,0.3333,0.0,0,Cincinnati Bearcats
2026,ID,0.8275862068965517,1.0,0.4282459426009873,BIGSKY,1508,WBB,1.008959326974033,75.48,0.875,0.0,0,Idaho Vandals
2026,PSU,0.4,0.3,0.6115269308864414,BIG10,1508,WBB,0.9557223472135138,74.79448275862069,0.3448,0.0,0,Penn State Lady Lions
2026,ARIZ,0.42857142857142855,0.2,0.5795264055823407,BIG12,1499,WBB,0.9082386030704325,82.38758620689654,0.4138,0.0,0,Arizona Wildcats
2026,ARST,0.7333333333333333,0.6,0.5046961844449475,UNKNOWN,1498,WBB,0.9389806056035542,76.24625,0.75,0.0,0,Arkansas State Red Wolves
2026,MASS,0.76,0.7,0.5173402549660614,MAC,1497,WBB,0.9757723687481636,68.0723076923077,0.7692,0.0,0,Massachusetts Minutemen
2026,GASO,0.7777777777777778,0.8,0.5432010524549242,UNKNOWN,1496,WBB,1.0107788002726652,69.54666666666667,0.7778,0.0,0,Georgia Southern Eagles
2026,ECU,0.6785714285714286,0.7,0.4775515966633081,AMER,1487,WBB,0.9359549830861307,79.33935483870968,0.7419,0.0,0,East Carolina Pirates
2026,UCI,0.88,0.9,0.42269873829873833,BIGWEST,1485,WBB,1.027561932605016,71.71310344827587,0.8621,0.0,0,UC Irvine Anteaters
2026,LMU,0.6923076923076923,0.9,0.4728096725751898,UNKNOWN,1475,WBB,0.9884356930770434,79.43586206896552,0.7931,0.0,0,Loyola Marymount Lions
2026,GU,0.46153846153846156,0.3,0.5684062371462901,BIGEAST,1465,WBB,0.9081053075948882,71.88137931034483,0.4483,0.0,0,Georgetown Hoyas
2026,MRSH,0.7333333333333333,0.7,0.5216701900044504,UNKNOWN,1465,WBB,1.0087687047317915,70.19096774193548,0.7097,0.0,0,Marshall Thundering Herd
2026,COFC,0.8461538461538461,0.9,0.482308353098583,UNKNOWN,1464,WBB,1.0466644758462045,65.20714285714286,0.8214,0.0,0,College of Charleston Cougars
2026,GCU,0.39285714285714285,0.5,0.5736304035318813,UNKNOWN,1463,WBB,0.8942350088183423,72.576,0.4333,0.0,0,Grand Canyon Antelopes
2026,BOIS,0.7666666666666667,0.8,0.47205049805525434,MWC,1460,WBB,0.9702491249742639,70.64727272727274,0.8182,0.0,0,Boise State Broncos
2026,LIB,0.5769230769230769,0.7,0.5596403133903134,C-USA,1460,WBB,0.9458927477910943,67.73925925925926,0.5556,0.0,0,Liberty Lady Flames
2026,MOST,0.6428571428571429,0.6,0.496200701323854,C-USA,1460,WBB,0.905301735596825,70.216,0.6333,0.0,0,Missouri State Lady Bears
2026,NM,0.7307692307692307,0.7,0.4467074800629177,UNKNOWN,1453,WBB,0.9464038475551994,73.18933333333332,0.7333,0.0,0,New Mexico Lobos
2026,UNI,0.5357142857142857,0.5,0.5138923877063736,MVC,1450,WBB,0.9344895879400851,74.29571428571428,0.5357,0.0,0,Northern Iowa Panthers
2026,TULS,0.6296296296296297,0.6,0.45660657286655215,AMER,1449,WBB,0.9085827392188845,72.75066666666666,0.5333,0.0,0,Tulsa Golden Hurricane
2026,FGCU,0.5,0.5,0.5776646363427972,UNKNOWN,1447,WBB,0.9098669553811238,66.24689655172413,0.4828,0.0,0,Florida Gulf Coast Eagles
2026,MTSU,0.5357142857142857,0.5,0.4935546097307181,UNKNOWN,1437,WBB,0.9050127215105119,59.74133333333334,0.5667,0.0,0,Middle Tennessee Blue Raiders
2026,UTSA,0.4444444444444444,0.3,0.5085353923019705,AMER,1436,WBB,0.8632362897765741,70.44153846153846,0.4615,0.0,0,Texas-San Antonio Roadrunners
2026,TEMP,0.5,0.6,0.5571275838318278,AMER,1434,WBB,0.92112785143932,72.30266666666667,0.5,0.0,0,Temple Owls
